user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
550819179,0,1,40.67,2,2,1,Loyal
550830940,0,1,5.64,2,2,1,Loyal
550834675,0,1,130.7,2,2,1,Loyal
550834940,0,1,33.44,2,2,1,Loyal
550841374,0,1,738.39,2,2,2,Champion
550845229,0,1,174.75,2,2,1,Loyal
550868203,0,1,60.75,2,2,1,Loyal
550882634,0,1,603.5,2,2,2,Champion
550892646,0,1,134.41,2,2,1,Loyal
550907671,0,1,1415.48,2,2,2,Champion
550917318,0,3,1377.73,2,2,2,Champion
550951286,0,2,562.79,2,2,2,Champion
550955354,0,1,17.25,2,2,1,Loyal
550966430,0,1,157.53,2,2,1,Loyal
550968904,0,1,102.71,2,2,1,Loyal
550982997,0,1,48.65,2,2,1,Loyal
550990496,0,1,110.34,2,2,1,Loyal
550994445,0,5,2527.09,2,2,2,Champion
550995788,0,1,535.38,2,2,2,Champion
550997629,0,1,130.7,2,2,1,Loyal
551005081,0,2,1472.1999999999998,2,2,2,Champion
551008846,0,1,16.6,2,2,1,Loyal
551023863,0,1,669.0,2,2,2,Champion
551027121,0,1,90.09,2,2,1,Loyal
551031307,0,1,254.26,2,2,1,Loyal
551032052,0,1,587.53,2,2,2,Champion
551057985,0,1,797.65,2,2,2,Champion
551060815,0,1,174.75,2,2,1,Loyal
551067897,0,3,462.65,2,2,2,Champion
551075453,0,1,22.39,2,2,1,Loyal
551086352,0,2,508.07,2,2,2,Champion
551087414,0,1,130.7,2,2,1,Loyal
551102687,0,1,107.8,2,2,1,Loyal
551112887,0,1,130.7,2,2,1,Loyal
551113669,0,1,278.24,2,2,2,Champion
551117822,0,3,1412.31,2,2,2,Champion
551119640,0,1,154.38,2,2,1,Loyal
551126682,0,2,1922.54,2,2,2,Champion
551133729,0,1,257.38,2,2,2,Champion
551137341,0,1,8.09,2,2,1,Loyal
551149097,0,1,734.81,2,2,2,Champion
551169708,0,1,130.7,2,2,1,Loyal
551176725,0,1,257.15,2,2,2,Champion
551193067,0,1,1413.16,2,2,2,Champion
551210197,0,2,1070.76,2,2,2,Champion
551213552,0,1,254.76,2,2,2,Champion
551233530,0,1,560.89,2,2,2,Champion
551244824,0,1,738.39,2,2,2,Champion
551275472,0,1,154.38,2,2,1,Loyal
551278355,0,1,130.62,2,2,1,Loyal
551281127,0,1,35.78,2,2,1,Loyal
551282296,0,1,360.08,2,2,2,Champion
551284727,0,1,642.2,2,2,2,Champion
551285664,0,1,514.76,2,2,2,Champion
551318854,0,1,579.16,2,2,2,Champion
551321355,0,1,254.76,2,2,2,Champion
551324695,0,1,28.83,2,2,1,Loyal
551327873,0,1,161.93,2,2,1,Loyal
551331846,0,3,1155.83,2,2,2,Champion
551332698,0,1,134.41,2,2,1,Loyal
551333425,0,1,764.45,2,2,2,Champion
551335827,0,1,17.99,2,2,1,Loyal
551341636,0,1,241.18,2,2,1,Loyal
551343044,0,1,286.86,2,2,2,Champion
551344381,0,1,1029.6,2,2,2,Champion
551349532,0,1,464.13,2,2,2,Champion
551349791,0,2,248.19,2,2,1,Loyal
551358177,0,2,261.46,2,2,2,Champion
551359760,0,2,261.4,2,2,2,Champion
551369780,0,3,2364.7,2,2,2,Champion
551370763,0,1,254.26,2,2,1,Loyal
551374202,0,1,154.36,2,2,1,Loyal
551376397,0,1,604.88,2,2,2,Champion
551377651,0,3,1164.7800000000002,2,2,2,Champion
551385412,0,1,136.43,2,2,1,Loyal
551388041,0,1,254.76,2,2,2,Champion
551388486,0,1,735.01,2,2,2,Champion
551390230,0,1,179.93,2,2,1,Loyal
551391633,0,2,77.18,2,2,1,Loyal
551394581,0,1,332.7,2,2,2,Champion
551398486,0,1,254.76,2,2,2,Champion
551399564,0,1,133.81,2,2,1,Loyal
551406174,0,3,2755.3500000000004,2,2,2,Champion
551409729,0,1,975.57,2,2,2,Champion
551430857,0,1,185.7,2,2,1,Loyal
551443261,0,1,286.86,2,2,2,Champion
551445257,0,1,254.76,2,2,2,Champion
551456160,0,1,130.65,2,2,1,Loyal
551458699,0,2,779.0899999999999,2,2,2,Champion
551466870,0,1,161.37,2,2,1,Loyal
551467601,0,1,95.03,2,2,1,Loyal
551473548,0,1,203.35,2,2,1,Loyal
551476616,0,1,489.96,2,2,2,Champion
551482194,0,1,1413.16,2,2,2,Champion
551484167,0,1,124.45,2,2,1,Loyal
551487035,0,2,2025.54,2,2,2,Champion
551493485,0,1,535.38,2,2,2,Champion
551497418,0,1,470.77,2,2,2,Champion
551517776,0,1,197.43,2,2,1,Loyal
551520429,0,1,744.39,2,2,2,Champion
551550541,0,1,348.53,2,2,2,Champion
551617846,0,1,161.93,2,2,1,Loyal
551621810,0,1,33.18,2,2,1,Loyal
551623824,0,1,48.88,2,2,1,Loyal
551626442,0,1,437.51,2,2,2,Champion
551626819,0,1,254.76,2,2,2,Champion
551631614,0,1,161.93,2,2,1,Loyal
551638401,0,1,174.45,2,2,1,Loyal
551638844,0,1,154.17,2,2,1,Loyal
551645658,0,1,244.54,2,2,1,Loyal
551646742,0,1,339.75,2,2,2,Champion
551648728,0,2,312.58,2,2,2,Champion
551648977,0,1,174.45,2,2,1,Loyal
551649560,0,1,113.23,2,2,1,Loyal
551653969,0,1,946.97,2,2,2,Champion
551658287,0,1,159.69,2,2,1,Loyal
551658360,0,5,1211.38,2,2,2,Champion
551660669,0,1,23.14,2,2,1,Loyal
551660962,0,2,1237.27,2,2,2,Champion
551672550,0,1,110.24,2,2,1,Loyal
551672807,0,2,508.09000000000003,2,2,2,Champion
551677429,0,1,130.7,2,2,1,Loyal
551680852,0,1,290.6,2,2,2,Champion
551684462,0,1,738.39,2,2,2,Champion
551688020,0,1,254.76,2,2,2,Champion
551694874,0,1,568.84,2,2,2,Champion
551696339,0,1,203.35,2,2,1,Loyal
551700034,0,1,1276.48,2,2,2,Champion
551703196,0,1,465.7,2,2,2,Champion
551705762,0,1,177.44,2,2,1,Loyal
551706337,0,1,395.1,2,2,2,Champion
551708033,0,1,386.08,2,2,2,Champion
551711079,0,1,808.59,2,2,2,Champion
551712733,0,1,130.76,2,2,1,Loyal
551716341,0,1,975.56,2,2,2,Champion
551719803,0,3,392.18999999999994,2,2,2,Champion
551723915,0,1,187.88,2,2,1,Loyal
551724247,0,1,254.26,2,2,1,Loyal
551738952,0,2,348.9,2,2,2,Champion
551741123,0,1,464.06,2,2,2,Champion
551745959,0,1,84.17,2,2,1,Loyal
551756654,0,1,45.28,2,2,1,Loyal
551757743,0,1,90.35,2,2,1,Loyal
551762873,0,1,975.57,2,2,2,Champion
551767027,0,1,1747.79,2,2,2,Champion
551780077,0,3,362.83,2,2,2,Champion
551782075,0,1,241.18,2,2,1,Loyal
551788289,0,1,348.64,2,2,2,Champion
551799012,0,1,185.71,2,2,1,Loyal
551799928,0,1,615.56,2,2,2,Champion
551803602,0,1,1027.05,2,2,2,Champion
551807786,0,1,643.49,2,2,2,Champion
551824506,0,1,975.57,2,2,2,Champion
551824514,0,6,3297.27,2,2,2,Champion
551859853,0,3,2598.75,2,2,2,Champion
551867420,0,1,56.6,2,2,1,Loyal
551875958,0,1,587.53,2,2,2,Champion
551879006,0,1,254.26,2,2,1,Loyal
551885595,0,1,197.52,2,2,1,Loyal
551890097,0,4,1101.22,2,2,2,Champion
551898439,0,1,43.73,2,2,1,Loyal
551934498,0,1,59.2,2,2,1,Loyal
551950603,0,1,22.11,2,2,1,Loyal
551952472,0,3,392.09999999999997,2,2,2,Champion
551960184,0,1,285.77,2,2,2,Champion
551990175,0,1,1012.77,2,2,2,Champion
551998502,0,1,48.62,2,2,1,Loyal
551999902,0,1,254.76,2,2,2,Champion
552002520,0,1,108.09,2,2,1,Loyal
552010218,0,1,237.27,2,2,1,Loyal
552021493,0,1,464.08,2,2,2,Champion
552035873,0,1,161.93,2,2,1,Loyal
552051782,0,2,243.0,2,2,1,Loyal
552056257,0,2,2723.35,2,2,2,Champion
552056470,0,2,1478.1999999999998,2,2,2,Champion
552059481,0,1,254.26,2,2,1,Loyal
552064019,0,1,197.43,2,2,1,Loyal
552072376,0,1,22.39,2,2,1,Loyal
552075184,0,1,975.57,2,2,2,Champion
552075763,0,1,177.44,2,2,1,Loyal
552080197,0,1,257.15,2,2,2,Champion
552086480,0,1,59.2,2,2,1,Loyal
552087440,0,1,140.85,2,2,1,Loyal
552102214,0,1,957.53,2,2,2,Champion
552102706,0,1,151.87,2,2,1,Loyal
552106534,0,1,975.56,2,2,2,Champion
552107912,0,1,615.56,2,2,2,Champion
552111031,0,1,179.36,2,2,1,Loyal
552112473,0,1,87.26,2,2,1,Loyal
552134148,0,1,1415.48,2,2,2,Champion
552141352,0,1,975.57,2,2,2,Champion
552144113,0,1,278.23,2,2,2,Champion
552146884,0,1,344.9,2,2,2,Champion
552155262,0,1,1415.48,2,2,2,Champion
552155636,0,1,128.59,2,2,1,Loyal
552169389,0,2,51.48,2,2,1,Loyal
552182788,0,1,254.26,2,2,1,Loyal
552184224,0,1,130.7,2,2,1,Loyal
552190701,0,1,254.26,2,2,1,Loyal
552191915,0,1,94.97,2,2,1,Loyal
552212637,0,2,482.36,2,2,2,Champion
552245643,0,1,975.57,2,2,2,Champion
552251903,0,1,64.08,2,2,1,Loyal
552258252,0,1,223.69,2,2,1,Loyal
552261280,0,1,95.21,2,2,1,Loyal
552263898,0,1,203.35,2,2,1,Loyal
552265052,0,10,7302.15,2,2,2,Champion
552268757,0,1,254.76,2,2,2,Champion
552269114,0,2,410.85,2,2,2,Champion
552278769,0,1,241.18,2,2,1,Loyal
552282877,0,3,907.49,2,2,2,Champion
552295512,0,1,130.7,2,2,1,Loyal
552295563,0,1,1027.05,2,2,2,Champion
552297980,0,1,203.35,2,2,1,Loyal
552309094,0,2,610.0,2,2,2,Champion
552310239,0,3,392.25,2,2,2,Champion
552311862,0,1,286.35,2,2,2,Champion
552312151,0,4,669.16,2,2,2,Champion
552329011,0,3,154.38,2,2,1,Loyal
552354503,0,1,113.23,2,2,1,Loyal
552364803,0,1,203.35,2,2,1,Loyal
552373934,0,1,286.86,2,2,2,Champion
552376464,0,1,130.7,2,2,1,Loyal
552377767,0,3,3680.6400000000003,2,2,2,Champion
552378603,0,3,3039.45,2,2,2,Champion
552387537,0,1,962.02,2,2,2,Champion
552388085,0,1,197.43,2,2,1,Loyal
552390136,0,1,365.49,2,2,2,Champion
552393298,0,1,74.65,2,2,1,Loyal
552406275,0,1,185.7,2,2,1,Loyal
552408931,0,2,1951.14,2,2,2,Champion
552415005,0,1,174.75,2,2,1,Loyal
552415180,0,1,357.8,2,2,2,Champion
552430505,0,1,1142.5,2,2,2,Champion
552431004,0,1,975.56,2,2,2,Champion
552439521,0,1,185.71,2,2,1,Loyal
552451752,0,1,254.26,2,2,1,Loyal
552482168,0,1,286.86,2,2,2,Champion
552486236,0,1,1086.01,2,2,2,Champion
552497988,0,1,248.89,2,2,1,Loyal
552516788,0,1,615.56,2,2,2,Champion
552534829,0,1,388.43,2,2,2,Champion
552541285,0,1,253.31,2,2,1,Loyal
552551834,0,1,241.18,2,2,1,Loyal
552590512,0,1,975.57,2,2,2,Champion
552609657,0,1,614.53,2,2,2,Champion
552610852,0,1,975.57,2,2,2,Champion
552612381,0,1,130.7,2,2,1,Loyal
552615167,0,1,975.57,2,2,2,Champion
552617961,0,2,1268.02,2,2,2,Champion
552626580,0,1,1052.79,2,2,2,Champion
552637140,0,1,254.76,2,2,2,Champion
552641575,0,1,1413.16,2,2,2,Champion
552644046,0,2,1624.79,2,2,2,Champion
552659763,0,1,90.34,2,2,1,Loyal
552676981,0,2,1518.12,2,2,2,Champion
552686328,0,3,1781.74,2,2,2,Champion
552686706,0,1,975.57,2,2,2,Champion
552688629,0,1,265.9,2,2,2,Champion
552706343,0,1,95.21,2,2,1,Loyal
552716774,0,1,735.01,2,2,2,Champion
552719127,0,1,174.75,2,2,1,Loyal
552720692,0,1,254.76,2,2,2,Champion
552727821,0,1,975.56,2,2,2,Champion
552729808,0,1,251.74,2,2,1,Loyal
552732341,0,1,286.86,2,2,2,Champion
552733257,0,1,174.45,2,2,1,Loyal
552736402,0,1,208.19,2,2,1,Loyal
552744748,0,1,121.24,2,2,1,Loyal
552750042,0,1,251.74,2,2,1,Loyal
552751059,0,1,92.13,2,2,1,Loyal
552756104,0,1,185.7,2,2,1,Loyal
552759811,0,1,254.26,2,2,1,Loyal
552764799,0,2,834.49,2,2,2,Champion
552766256,0,1,161.93,2,2,1,Loyal
552767489,0,1,130.76,2,2,1,Loyal
552769423,0,1,733.92,2,2,2,Champion
552774852,0,1,120.96,2,2,1,Loyal
552785181,0,1,254.26,2,2,1,Loyal
552797531,0,1,41.16,2,2,1,Loyal
552808520,0,1,179.67,2,2,1,Loyal
552809930,0,1,130.76,2,2,1,Loyal
552841191,0,1,44.53,2,2,1,Loyal
552854193,0,2,292.13,2,2,2,Champion
552854562,0,1,244.54,2,2,1,Loyal
552860910,0,1,241.18,2,2,1,Loyal
552892623,0,1,256.88,2,2,2,Champion
552910547,0,1,1747.79,2,2,2,Champion
552942324,0,1,360.08,2,2,2,Champion
552950856,0,6,1092.51,2,2,2,Champion
552952137,0,1,174.75,2,2,1,Loyal
552953031,0,1,621.44,2,2,2,Champion
552953495,0,1,90.35,2,2,1,Loyal
552957820,0,1,100.72,2,2,1,Loyal
552962478,0,2,357.21000000000004,2,2,2,Champion
552963765,0,1,203.35,2,2,1,Loyal
552976659,0,1,241.18,2,2,1,Loyal
552983536,0,1,376.85,2,2,2,Champion
552984450,0,1,668.83,2,2,2,Champion
552988870,0,1,419.6,2,2,2,Champion
552994501,0,1,128.68,2,2,1,Loyal
553004760,0,1,61.52,2,2,1,Loyal
553005248,0,1,241.71,2,2,1,Loyal
553013717,0,1,241.18,2,2,1,Loyal
553019427,0,1,134.41,2,2,1,Loyal
553025763,0,1,185.7,2,2,1,Loyal
553036733,0,1,231.41,2,2,1,Loyal
553039766,0,1,464.08,2,2,2,Champion
553045157,0,1,1106.82,2,2,2,Champion
553049674,0,1,90.09,2,2,1,Loyal
553051854,0,1,957.53,2,2,2,Champion
553056036,0,3,859.8900000000001,2,2,2,Champion
553067478,0,1,738.39,2,2,2,Champion
553071180,0,1,185.7,2,2,1,Loyal
553088582,0,1,386.08,2,2,2,Champion
553089144,0,2,1439.65,2,2,2,Champion
553094971,0,1,185.7,2,2,1,Loyal
553099315,0,1,190.45,2,2,1,Loyal
553100380,0,1,254.76,2,2,2,Champion
553138779,0,2,1401.62,2,2,2,Champion
553146406,0,1,79.92,2,2,1,Loyal
553147791,0,1,710.25,2,2,2,Champion
553154723,0,1,4.02,2,2,1,Loyal
553156403,0,1,45.71,2,2,1,Loyal
553157045,0,1,370.41,2,2,2,Champion
553157157,0,1,161.93,2,2,1,Loyal
553162550,0,1,864.63,2,2,2,Champion
553172160,0,1,239.13,2,2,1,Loyal
553173353,0,2,1275.01,2,2,2,Champion
553174069,0,1,514.63,2,2,2,Champion
553189419,0,1,241.18,2,2,1,Loyal
553201338,0,1,25.23,2,2,1,Loyal
553206550,0,1,115.41,2,2,1,Loyal
553230562,0,1,464.06,2,2,2,Champion
553233239,0,1,975.57,2,2,2,Champion
553234527,0,4,522.92,2,2,2,Champion
553285003,0,1,230.89,2,2,1,Loyal
553286417,0,1,733.92,2,2,2,Champion
553294129,0,1,241.18,2,2,1,Loyal
553294760,0,1,185.71,2,2,1,Loyal
553299425,0,1,174.45,2,2,1,Loyal
553299698,0,1,105.28,2,2,1,Loyal
553302095,0,1,142.86,2,2,1,Loyal
553305262,0,1,20.34,2,2,1,Loyal
553305611,0,1,560.89,2,2,2,Champion
553309366,0,1,130.7,2,2,1,Loyal
553309587,0,1,204.51,2,2,1,Loyal
553310046,0,1,7.44,2,2,1,Loyal
553315421,0,3,236.57,2,2,1,Loyal
553321942,0,1,95.21,2,2,1,Loyal
553329198,0,1,373.21,2,2,2,Champion
553334718,0,3,533.15,2,2,2,Champion
553335742,0,1,174.75,2,2,1,Loyal
553353155,0,2,1477.0,2,2,2,Champion
553373618,0,1,51.2,2,2,1,Loyal
553373629,0,1,142.86,2,2,1,Loyal
553373804,0,1,43.24,2,2,1,Loyal
553373996,0,1,22.39,2,2,1,Loyal
553375898,0,2,406.7,2,2,2,Champion
553385946,0,1,130.7,2,2,1,Loyal
553398371,0,1,43.48,2,2,1,Loyal
553408410,0,1,514.76,2,2,2,Champion
553422127,0,1,126.1,2,2,1,Loyal
553431815,0,1,161.93,2,2,1,Loyal
553435334,0,1,464.08,2,2,2,Champion
553461204,0,1,1093.95,2,2,2,Champion
553466408,0,2,777.62,2,2,2,Champion
553474014,0,1,642.69,2,2,2,Champion
553482614,0,2,1078.54,2,2,2,Champion
553484126,0,1,231.41,2,2,1,Loyal
553485681,0,1,433.09,2,2,2,Champion
553488476,0,1,64.08,2,2,1,Loyal
553490513,0,2,77.22,2,2,1,Loyal
553491806,0,1,643.23,2,2,2,Champion
553506300,0,1,746.29,2,2,2,Champion
553521466,0,1,1415.48,2,2,2,Champion
553533267,0,1,110.34,2,2,1,Loyal
553548509,0,1,975.57,2,2,2,Champion
553551053,0,1,47.36,2,2,1,Loyal
553566729,0,1,25.71,2,2,1,Loyal
553570553,0,2,406.7,2,2,2,Champion
553609655,0,3,682.97,2,2,2,Champion
553622042,0,1,180.16,2,2,1,Loyal
553622793,0,1,68.0,2,2,1,Loyal
553629184,0,1,248.89,2,2,1,Loyal
553633855,0,1,349.12,2,2,2,Champion
553634619,0,1,1415.48,2,2,2,Champion
553640048,0,1,151.61,2,2,1,Loyal
553646478,0,2,364.90999999999997,2,2,2,Champion
553650552,0,1,5.51,2,2,1,Loyal
553653847,0,1,241.18,2,2,1,Loyal
553657427,0,1,102.45,2,2,1,Loyal
553657986,0,1,64.08,2,2,1,Loyal
553659969,0,1,177.44,2,2,1,Loyal
553669945,0,3,2241.95,2,2,2,Champion
553671916,0,1,130.7,2,2,1,Loyal
553686185,0,1,225.67,2,2,1,Loyal
553686982,0,2,508.09000000000003,2,2,2,Champion
553692391,0,1,553.17,2,2,2,Champion
553694246,0,2,328.13,2,2,2,Champion
553705089,0,1,278.54,2,2,2,Champion
553710183,0,2,508.52,2,2,2,Champion
553713678,0,2,511.90999999999997,2,2,2,Champion
553727204,0,2,650.41,2,2,2,Champion
553738953,0,1,720.46,2,2,2,Champion
553739361,0,1,734.81,2,2,2,Champion
553743411,0,5,1678.47,2,2,2,Champion
553768170,0,1,388.43,2,2,2,Champion
553775016,0,2,303.2,2,2,2,Champion
553777492,0,1,259.98,2,2,2,Champion
553778707,0,1,66.87,2,2,1,Loyal
553782852,0,1,710.25,2,2,2,Champion
553795627,0,1,506.29,2,2,2,Champion
553809773,0,2,1430.6399999999999,2,2,2,Champion
553810051,0,1,130.73,2,2,1,Loyal
553819262,0,1,120.95,2,2,1,Loyal
553820625,0,1,254.26,2,2,1,Loyal
553826074,0,1,161.93,2,2,1,Loyal
553827564,0,1,135.99,2,2,1,Loyal
553845039,0,2,1633.48,2,2,2,Champion
553845732,0,1,161.93,2,2,1,Loyal
553847802,0,1,174.75,2,2,1,Loyal
553856851,0,1,975.56,2,2,2,Champion
553864585,0,1,286.86,2,2,2,Champion
553865057,0,1,130.76,2,2,1,Loyal
553879636,0,2,3819.89,2,2,2,Champion
553882258,0,1,475.95,2,2,2,Champion
553900991,0,1,130.7,2,2,1,Loyal
553907683,0,2,30.84,2,2,1,Loyal
553910953,0,2,801.62,2,2,2,Champion
553919031,0,1,422.09,2,2,2,Champion
553929285,0,2,261.46,2,2,2,Champion
553938556,0,1,464.08,2,2,2,Champion
553952799,0,1,376.84,2,2,2,Champion
553986713,0,2,223.13,2,2,1,Loyal
553988963,0,1,257.15,2,2,2,Champion
553994175,0,1,95.86,2,2,1,Loyal
553997630,0,1,90.07,2,2,1,Loyal
554000720,0,1,140.85,2,2,1,Loyal
554003691,0,1,286.86,2,2,2,Champion
554004150,0,1,150.7,2,2,1,Loyal
554010797,0,1,133.59,2,2,1,Loyal
554029528,0,1,197.52,2,2,1,Loyal
554030857,0,1,146.71,2,2,1,Loyal
554033726,0,1,347.27,2,2,2,Champion
554041063,0,1,1415.48,2,2,2,Champion
554041323,0,1,254.76,2,2,2,Champion
554044451,0,2,172.42,2,2,1,Loyal
554056504,0,1,514.76,2,2,2,Champion
554063800,0,1,174.76,2,2,1,Loyal
554065552,0,1,56.63,2,2,1,Loyal
554067479,0,1,483.49,2,2,2,Champion
554067859,0,1,15.42,2,2,1,Loyal
554085163,0,1,286.86,2,2,2,Champion
554090147,0,26,12066.529999999999,2,2,2,Champion
554091017,0,2,496.25,2,2,2,Champion
554095722,0,1,179.93,2,2,1,Loyal
554096047,0,1,975.57,2,2,2,Champion
554102542,0,1,1093.95,2,2,2,Champion
554104351,0,2,1574.22,2,2,2,Champion
554106522,0,1,130.76,2,2,1,Loyal
554107795,0,1,185.71,2,2,1,Loyal
554113673,0,1,425.72,2,2,2,Champion
554120090,0,1,377.09,2,2,2,Champion
554127071,0,1,161.93,2,2,1,Loyal
554132341,0,1,733.81,2,2,2,Champion
554132501,0,1,975.57,2,2,2,Champion
554140946,0,1,1413.16,2,2,2,Champion
554145965,0,2,112.22,2,2,1,Loyal
554146781,0,1,36.01,2,2,1,Loyal
554148440,0,2,460.76,2,2,2,Champion
554155139,0,1,473.6,2,2,2,Champion
554160588,0,1,130.76,2,2,1,Loyal
554171222,0,1,258.18,2,2,2,Champion
554173271,0,1,800.12,2,2,2,Champion
554184135,0,1,15.42,2,2,1,Loyal
554186008,0,1,130.76,2,2,1,Loyal
554199941,0,1,141.32,2,2,1,Loyal
554208263,0,1,669.0,2,2,2,Champion
554211181,0,1,295.49,2,2,2,Champion
554224860,0,2,509.52,2,2,2,Champion
554235906,0,2,1009.88,2,2,2,Champion
554244863,0,2,348.9,2,2,2,Champion
554244931,0,1,278.54,2,2,2,Champion
554247189,0,2,2723.35,2,2,2,Champion
554249719,0,1,319.94,2,2,2,Champion
554250412,0,1,151.61,2,2,1,Loyal
554250902,0,1,39.38,2,2,1,Loyal
554263326,0,1,635.25,2,2,2,Champion
554266728,0,1,110.66,2,2,1,Loyal
554268424,0,1,130.76,2,2,1,Loyal
554276611,0,1,154.39,2,2,1,Loyal
554324114,0,1,135.99,2,2,1,Loyal
554384223,0,2,643.44,2,2,2,Champion
554395635,0,1,126.1,2,2,1,Loyal
554396327,0,1,130.62,2,2,1,Loyal
554397496,0,1,130.76,2,2,1,Loyal
554405527,0,1,360.34,2,2,2,Champion
554408407,0,1,174.75,2,2,1,Loyal
554415969,0,1,28.29,2,2,1,Loyal
554421246,0,1,738.61,2,2,2,Champion
554421792,0,1,130.7,2,2,1,Loyal
554428021,0,1,28.24,2,2,1,Loyal
554430036,0,1,185.71,2,2,1,Loyal
554440289,0,2,41.42,2,2,1,Loyal
554444304,0,1,286.86,2,2,2,Champion
554446039,0,1,38.07,2,2,1,Loyal
554446204,0,1,175.76,2,2,1,Loyal
554446349,0,1,40.85,2,2,1,Loyal
554468738,0,1,251.74,2,2,1,Loyal
554493912,0,1,241.18,2,2,1,Loyal
554504943,0,2,961.86,2,2,2,Champion
554506421,0,1,965.02,2,2,2,Champion
554518835,0,1,1027.05,2,2,2,Champion
554535050,0,1,463.31,2,2,2,Champion
554542277,0,2,77.66,2,2,1,Loyal
554548326,0,1,100.13,2,2,1,Loyal
554551958,0,3,608.77,2,2,2,Champion
554565990,0,1,241.18,2,2,1,Loyal
554566800,0,1,174.75,2,2,1,Loyal
554577750,0,2,351.52,2,2,2,Champion
554579814,0,1,128.68,2,2,1,Loyal
554584006,0,10,1704.0,2,2,2,Champion
554589128,0,2,351.89,2,2,2,Champion
554596541,0,1,120.46,2,2,1,Loyal
554597518,0,1,388.43,2,2,2,Champion
554606568,0,1,208.23,2,2,1,Loyal
554623441,0,2,514.76,2,2,2,Champion
554624453,0,1,383.51,2,2,2,Champion
554627099,0,2,658.1,2,2,2,Champion
554630517,0,1,103.08,2,2,1,Loyal
554633294,0,2,279.03,2,2,2,Champion
554636243,0,1,295.94,2,2,2,Champion
554645126,0,1,150.7,2,2,1,Loyal
554670393,0,1,22.39,2,2,1,Loyal
554674862,0,1,946.97,2,2,2,Champion
554678782,0,2,972.97,2,2,2,Champion
554683227,0,1,197.52,2,2,1,Loyal
554709436,0,2,1053.25,2,2,2,Champion
554754734,0,2,202.78,2,2,1,Loyal
554759006,0,1,197.43,2,2,1,Loyal
554767392,0,1,177.44,2,2,1,Loyal
554774647,0,1,535.38,2,2,2,Champion
554780608,0,1,738.61,2,2,2,Champion
554790759,0,1,257.15,2,2,2,Champion
554795551,0,1,179.88,2,2,1,Loyal
554798068,0,1,133.81,2,2,1,Loyal
554798306,0,2,466.25,2,2,2,Champion
554809849,0,3,733.9200000000001,2,2,2,Champion
554811776,0,1,1205.23,2,2,2,Champion
554815776,0,1,46.31,2,2,1,Loyal
554817624,0,1,350.05,2,2,2,Champion
554823416,0,1,130.76,2,2,1,Loyal
554827285,0,1,133.67,2,2,1,Loyal
554834118,0,2,777.62,2,2,2,Champion
554837656,0,1,254.26,2,2,1,Loyal
554837844,0,1,386.08,2,2,2,Champion
554839904,0,1,85.95,2,2,1,Loyal
554842573,0,1,197.52,2,2,1,Loyal
554846507,0,1,975.57,2,2,2,Champion
554847653,0,1,286.86,2,2,2,Champion
554856491,0,1,130.92,2,2,1,Loyal
554857065,0,2,210.64999999999998,2,2,1,Loyal
554869093,0,1,154.36,2,2,1,Loyal
554878175,0,1,174.75,2,2,1,Loyal
554879832,0,1,464.08,2,2,2,Champion
554887773,0,3,1327.44,2,2,2,Champion
554889841,0,1,424.08,2,2,2,Champion
554890606,0,2,180.68,2,2,1,Loyal
554902766,0,1,344.38,2,2,2,Champion
554907896,0,1,1413.16,2,2,2,Champion
554919710,0,2,1065.63,2,2,2,Champion
554923696,0,1,808.59,2,2,2,Champion
554932349,0,1,257.15,2,2,2,Champion
554935288,0,4,1769.3799999999999,2,2,2,Champion
554938573,0,2,737.17,2,2,2,Champion
554947894,0,3,860.58,2,2,2,Champion
554949347,0,1,167.31,2,2,1,Loyal
554957601,0,2,599.76,2,2,2,Champion
554959399,0,2,278.77,2,2,2,Champion
554977473,0,1,254.26,2,2,1,Loyal
554980248,0,1,734.81,2,2,2,Champion
554985876,0,1,360.07,2,2,2,Champion
554994464,0,1,130.76,2,2,1,Loyal
555003972,0,3,415.38,2,2,2,Champion
555006835,0,1,975.57,2,2,2,Champion
555010826,0,1,514.76,2,2,2,Champion
555026802,0,2,541.62,2,2,2,Champion
555027042,0,1,25.71,2,2,1,Loyal
555032379,0,1,5.12,2,2,1,Loyal
555040635,0,1,286.86,2,2,2,Champion
555044269,0,1,69.24,2,2,1,Loyal
555083442,0,1,463.31,2,2,2,Champion
555087058,0,1,388.68,2,2,2,Champion
555110488,0,4,656.38,2,2,2,Champion
555112651,0,1,179.35,2,2,1,Loyal
555117004,0,1,303.48,2,2,2,Champion
555118320,0,1,1286.75,2,2,2,Champion
555119233,0,3,588.87,2,2,2,Champion
555122845,0,2,717.25,2,2,2,Champion
555125122,0,1,177.44,2,2,1,Loyal
555126098,0,1,202.84,2,2,1,Loyal
555127820,0,1,231.64,2,2,1,Loyal
555131139,0,1,33.35,2,2,1,Loyal
555132200,0,1,514.76,2,2,2,Champion
555132684,0,1,384.31,2,2,2,Champion
555136729,0,1,197.43,2,2,1,Loyal
555137344,0,1,41.16,2,2,1,Loyal
555137699,0,2,2671.26,2,2,2,Champion
555139934,0,1,388.68,2,2,2,Champion
555141968,0,1,278.23,2,2,2,Champion
555144021,0,2,777.11,2,2,2,Champion
555144488,0,1,560.89,2,2,2,Champion
555147249,0,1,692.4,2,2,2,Champion
